,Scholl,Free education,Age,Class,District,Sex,Direction of education
688,1,1,16,11,5,male,Natural science
689,1,1,16,11,5,male,Natural science
690,1,1,16,11,6,female,Artistic
691,1,1,17,11,2,female,Sports
692,2,1,16,11,3,male,Sports
693,1,1,16,11,6,female,Natural science
694,1,1,16,11,3,male,Socio-pedagogical
695,1,1,16,11,4,female,Natural science
696,1,1,16,11,4,female,Natural science
697,1,1,16,10,5,female,Socio-pedagogical
698,1,1,16,11,5,female,Socio-pedagogical
699,1,1,16,11,8,female,Socio-pedagogical
700,1,1,16,11,8,female,Socio-pedagogical
701,1,1,16,11,8,female,Socio-pedagogical
702,1,1,17,11,6,female,Artistic
703,1,1,16,11,4,male,Technical
704,1,1,16,11,6,female,Artistic
705,1,1,16,11,10,male,Tourism
706,1,1,16,11,2,male,Socio-pedagogical
707,1,1,16,11,3,male,Technical
708,1,1,17,11,3,male,Technical
709,1,1,16,11,6,female,Artistic
710,1,1,15,10,6,male,Natural science
711,1,1,16,11,11,female,Artistic
712,1,1,16,11,6,male,Technical
713,1,1,16,11,10,female,Social and humanitarian
714,1,1,16,11,7,female,Natural science
715,1,1,16,11,10,female,Natural science
716,1,1,16,11,10,female,Natural science
717,1,1,16,11,7,female,Natural science
718,1,0,16,11,7,female,Natural science
719,1,1,16,11,7,female,Socio-pedagogical
720,1,1,16,11,7,female,Natural science
721,1,1,16,11,7,female,Natural science
722,1,1,16,11,13,male,Socio-pedagogical
723,1,1,16,11,10,female,Sports
724,1,1,16,8,1,male,Natural science
725,1,0,16,10,3,female,Technical
726,1,1,16,8,7,female,Artistic
727,1,1,16,11,4,male,Sports
728,1,1,16,11,4,male,Sports
729,1,1,16,11,3,female,Natural science
730,1,1,16,8,7,female,Artistic
731,1,1,16,11,10,female,Socio-pedagogical
732,1,1,16,11,3,male,Technical
733,1,1,15,11,2,female,Socio-pedagogical
734,1,1,16,11,4,female,Artistic
735,1,1,16,11,4,female,Artistic
736,1,1,16,11,6,female,Natural science
737,1,1,16,10,6,female,Socio-pedagogical
738,1,1,17,10,8,female,Tourism
739,1,1,16,10,12,male,Technical
740,1,1,16,8,2,male,Sports
741,1,1,16,10,2,male,Socio-pedagogical
742,1,1,16,8,4,female,Technical
743,1,1,17,11,6,male,Sports
744,1,1,16,11,14,male,Natural science
745,1,1,16,11,3,female,Socio-pedagogical
746,1,1,16,11,13,male,Sports
747,1,1,17,11,2,male,Sports
748,1,1,16,11,2,female,Sports
749,1,1,16,11,6,female,Socio-pedagogical
750,1,1,16,11,9,female,Socio-pedagogical
751,1,1,16,11,9,female,Natural science
752,1,1,16,10,8,male,Socio-pedagogical
753,1,1,16,11,1,male,Sports
754,1,1,16,10,5,female,Natural science
755,1,1,16,10,2,female,Socio-pedagogical
756,1,1,16,10,5,female,Technical
757,1,1,16,10,3,male,Artistic
758,1,1,16,10,3,male,Artistic
759,1,1,17,11,6,female,Socio-pedagogical
760,1,1,16,11,10,male,Artistic
761,1,1,16,11,2,male,Natural science
762,1,1,16,11,10,female,Natural science
763,1,1,16,11,2,male,Natural science
764,1,1,16,11,10,female,Natural science
765,1,1,16,11,10,female,Natural science
766,1,1,16,11,10,female,Natural science
767,1,1,15,10,7,female,Artistic
768,1,1,15,10,7,female,Artistic
769,1,1,16,11,7,male,Sports
770,2,1,16,11,3,male,Sports
771,1,1,16,11,12,male,Socio-pedagogical
772,1,1,16,11,6,male,Natural science
773,1,1,16,11,6,male,Natural science
774,1,1,16,8,7,female,Artistic
775,1,1,16,8,7,female,Artistic
776,1,1,16,11,5,male,Natural science
777,1,1,16,11,5,male,Natural science
778,1,1,16,11,7,female,Sports
779,1,1,16,10,13,female,Artistic
780,1,1,16,10,13,female,Artistic
781,1,1,16,11,3,female,Natural science
782,1,1,16,11,7,female,Socio-pedagogical
783,1,1,16,10,10,female,Socio-pedagogical
784,1,1,16,11,1,female,Tourism
785,1,1,16,11,1,female,Tourism
786,1,1,16,11,3,male,Socio-pedagogical
787,1,1,16,10,2,male,Socio-pedagogical
788,1,1,16,11,11,female,Socio-pedagogical
789,1,1,16,11,11,female,Socio-pedagogical
790,1,1,16,11,2,male,Natural science
791,1,1,16,11,2,male,Natural science
792,1,1,17,11,13,female,Natural science
793,1,1,16,11,10,female,Tourism
794,1,1,16,10,6,male,Sports
795,1,1,17,11,6,male,Sports
796,1,1,16,11,4,male,Natural science
797,1,1,17,11,11,male,Technical
798,1,1,16,11,4,male,Technical
799,1,1,16,11,8,female,Socio-pedagogical
800,1,1,16,11,14,female,Natural science
801,1,1,16,11,14,female,Natural science
802,1,1,16,11,8,female,Socio-pedagogical
803,1,1,17,11,6,male,Sports
804,1,1,16,11,6,female,Socio-pedagogical
805,1,1,16,10,2,male,Sports
806,1,1,16,10,2,male,Natural science
807,1,1,16,10,2,female,Natural science
808,1,1,16,11,2,female,Natural science
809,1,1,16,10,11,male,Socio-pedagogical
810,2,1,16,11,3,male,Technical
811,1,1,16,11,11,female,Socio-pedagogical
812,1,1,16,11,11,female,Socio-pedagogical
813,1,1,16,11,3,female,Artistic
814,1,1,16,11,3,female,Artistic
815,1,1,17,10,3,male,Socio-pedagogical
816,1,1,17,10,3,male,Socio-pedagogical
817,1,1,16,11,3,female,Socio-pedagogical
818,1,1,15,11,12,female,Socio-pedagogical
819,1,1,16,11,17,female,Socio-pedagogical
820,1,1,16,11,8,female,Socio-pedagogical
821,1,1,16,11,1,female,Socio-pedagogical
822,1,1,16,10,6,male,Technical
823,1,1,16,10,6,male,Technical
824,1,1,16,10,3,female,Socio-pedagogical
825,1,1,16,11,7,female,Natural science
826,1,1,16,11,7,female,Natural science
827,1,1,16,11,6,male,Socio-pedagogical
828,1,1,16,10,2,female,Socio-pedagogical
829,1,1,16,10,2,female,Socio-pedagogical
830,1,1,16,10,2,female,Socio-pedagogical
831,1,1,16,8,4,female,Tourism
832,1,1,16,10,11,female,Artistic
833,1,1,16,10,3,male,Technical
834,1,1,16,8,3,male,Technical
835,2,1,16,11,3,male,Sports
836,1,1,17,11,3,male,Natural science
837,1,1,16,11,6,female,Artistic
838,1,1,16,10,4,male,Sports
839,1,1,16,11,6,female,Sports
840,1,1,16,11,11,male,Artistic
841,1,1,16,11,2,female,Tourism
842,1,1,16,11,6,female,Artistic
843,1,1,16,8,2,male,Sports
844,1,1,16,10,2,male,Socio-pedagogical
845,1,1,16,11,13,male,Technical
846,1,1,16,10,10,male,Sports
847,1,1,16,11,13,male,Sports
848,1,1,16,11,6,male,Natural science
849,1,1,16,11,14,male,Artistic
850,1,1,16,11,14,male,Artistic
851,1,1,16,10,3,male,Natural science
852,1,1,16,10,10,male,Artistic
853,1,1,16,11,7,female,Natural science
854,1,1,16,11,2,female,Natural science
855,1,1,16,10,13,female,Socio-pedagogical
856,1,1,16,10,2,female,Technical
857,1,1,16,10,17,female,Natural science
858,1,1,16,10,10,female,Sports
859,1,1,16,10,3,female,Natural science
860,1,1,16,10,3,female,Natural science
861,1,1,16,10,3,female,Natural science
862,1,1,16,10,3,female,Natural science
863,1,1,16,10,3,female,Natural science
864,1,1,16,10,3,female,Natural science
865,1,1,16,10,3,female,Natural science
866,1,1,16,10,3,female,Natural science
867,1,1,16,11,5,male,Socio-pedagogical
868,1,1,16,10,10,female,Tourism
869,1,1,16,10,11,male,Technical
870,1,1,16,10,3,female,Socio-pedagogical
871,1,1,16,10,14,female,Technical
872,1,1,16,10,1,female,Socio-pedagogical
873,1,1,16,10,3,male,Socio-pedagogical
874,1,1,14,7,2,female,Artistic
875,1,1,17,10,2,female,Sports
876,1,1,16,10,13,female,Socio-pedagogical
877,1,1,16,8,2,male,Sports
878,1,1,17,10,5,male,Artistic
879,1,1,16,8,2,male,Sports
880,1,1,16,10,2,male,Sports
881,1,1,16,11,6,male,Socio-pedagogical
882,1,1,16,10,7,male,Natural science
883,1,1,16,11,10,female,Artistic
884,1,1,16,10,13,female,Socio-pedagogical
885,1,1,16,10,7,male,Natural science
886,1,1,16,10,2,female,Socio-pedagogical
887,1,1,16,10,5,female,Sports
888,1,1,16,11,11,male,Natural science
889,1,1,16,10,11,male,Natural science
890,1,1,16,10,12,male,Socio-pedagogical
891,1,1,16,11,2,male,Technical
892,1,1,16,11,2,male,Natural science
893,1,1,16,11,2,male,Natural science
894,1,1,16,10,10,male,Socio-pedagogical
895,1,1,16,10,12,female,Socio-pedagogical
896,1,1,16,10,6,female,Natural science
897,1,1,16,10,6,female,Natural science
898,1,1,16,11,11,female,Socio-pedagogical
899,1,1,16,10,8,male,Natural science
900,1,1,16,10,8,male,Tourism
901,1,1,16,10,2,male,Technical
902,1,1,16,11,13,male,Sports
903,1,1,16,10,6,female,Sports
904,1,1,16,11,13,male,Socio-pedagogical
905,1,1,16,11,13,male,Natural science
906,1,1,16,9,13,male,Technical
907,1,1,16,10,13,male,Technical
908,1,1,16,10,13,male,Technical
909,1,1,16,10,13,male,Artistic
910,1,1,15,10,13,male,Artistic
911,1,1,16,10,6,female,Natural science
912,1,1,16,10,6,female,Natural science
913,1,1,16,10,13,female,Socio-pedagogical
914,1,1,16,10,6,male,Sports
915,1,1,16,8,6,male,Sports
916,1,1,16,10,2,female,Natural science
917,1,1,16,10,2,female,Natural science
918,1,1,16,10,2,female,Natural science
919,1,0,16,10,2,female,Natural science
920,1,1,16,10,2,female,Socio-pedagogical
921,1,1,16,10,2,female,Technical
922,1,1,16,10,2,female,Socio-pedagogical
923,1,1,16,11,1,female,Socio-pedagogical
924,1,1,16,11,8,female,Artistic
925,1,1,16,10,10,female,Natural science
926,1,1,16,11,1,female,Natural science
927,1,1,16,10,10,female,Socio-pedagogical
928,1,1,16,11,6,male,Natural science
929,1,1,16,9,7,male,Artistic
930,1,1,16,10,6,male,Artistic
931,2,1,17,8,11,male,Sports
932,1,1,16,9,7,male,Artistic
933,1,1,16,10,6,male,Artistic
934,1,1,16,10,3,female,Technical
935,1,0,16,10,6,female,Natural science
936,1,1,16,10,6,female,Socio-pedagogical
937,1,1,16,10,6,female,Socio-pedagogical
938,1,1,16,10,6,female,Socio-pedagogical
939,1,1,16,10,6,female,Technical
940,1,1,16,10,14,female,Artistic
941,1,1,16,10,6,female,Socio-pedagogical
942,1,1,16,10,9,male,Sports
943,1,1,16,10,6,female,Sports
944,1,1,16,10,14,female,Artistic
945,1,1,16,10,5,male,Socio-pedagogical
946,1,1,16,10,2,male,Sports
947,1,1,16,10,2,male,Sports
948,1,1,16,11,1,male,Sports
949,1,1,16,10,10,female,Sports
950,1,1,16,10,10,female,Artistic
951,1,1,17,10,4,male,Socio-pedagogical
952,1,1,17,10,4,male,Socio-pedagogical
953,1,1,16,11,7,male,Technical
954,2,1,16,8,4,male,Sports
955,1,1,16,10,1,female,Natural science
956,1,1,16,10,8,male,Technical
957,1,1,16,10,8,male,Technical
958,1,0,16,10,6,male,Technical
959,1,1,14,8,10,male,Artistic
960,1,1,13,7,10,male,Artistic
961,1,1,16,11,8,female,Artistic
962,1,1,16,11,8,female,Artistic
963,1,1,16,11,10,female,Tourism
964,1,1,16,10,10,female,Sports
965,1,1,14,9,6,male,Natural science
966,1,1,14,9,6,male,Natural science
967,1,1,16,10,2,female,Sports
968,1,1,16,9,2,female,Sports
969,1,1,16,10,14,male,Natural science
970,1,1,16,11,4,male,Artistic
971,1,1,16,11,6,female,Artistic
972,1,1,16,11,6,female,Artistic
973,1,1,15,10,10,female,Socio-pedagogical
974,1,1,16,9,7,female,Socio-pedagogical
975,1,1,16,10,7,male,Socio-pedagogical
976,1,1,16,10,10,female,Socio-pedagogical
977,1,1,16,10,12,female,Technical
978,1,0,16,10,1,female,Artistic
979,1,0,16,10,1,female,Artistic
980,1,1,16,10,10,female,Socio-pedagogical
981,1,1,16,10,12,male,Sports
982,1,1,16,11,17,male,Natural science
983,1,1,16,10,3,female,Artistic
984,1,1,16,10,3,female,Artistic
985,1,1,16,1,10,male,Artistic
986,1,1,16,10,10,male,Artistic
987,1,1,17,10,12,male,Sports
988,1,1,16,10,10,female,Artistic
989,1,1,16,10,12,female,Sports
990,2,1,16,10,3,male,Sports
991,1,1,16,10,6,female,Natural science
992,1,1,16,10,12,female,Sports
993,1,1,16,10,12,female,Sports
994,1,1,16,10,10,male,Socio-pedagogical
995,1,1,16,10,5,female,Artistic
996,1,1,16,10,6,male,Sports
997,1,1,16,10,17,female,Natural science
998,1,1,16,11,6,male,Socio-pedagogical
999,1,1,16,10,12,female,Natural science
1000,1,1,16,10,6,female,Natural science
1001,1,1,16,10,6,female,Natural science
1002,1,1,16,10,7,male,Sports
1003,1,1,16,10,5,female,Sports
1004,1,1,16,9,11,female,Artistic
1005,1,1,16,10,3,male,Sports
1006,1,1,16,10,13,male,Sports
1007,1,0,16,10,1,male,Technical
1008,1,1,15,10,6,male,Socio-pedagogical
1009,1,1,16,10,6,male,Natural science
1010,1,1,16,9,7,female,Socio-pedagogical
1011,1,1,16,10,6,male,Socio-pedagogical
1012,1,1,16,10,7,female,Tourism
1013,1,1,16,10,7,female,Artistic
1014,1,1,16,10,13,male,Technical
1015,1,1,16,10,13,male,Technical
1016,1,1,16,8,6,male,Sports
1017,1,1,16,10,12,female,Natural science
1018,1,1,17,11,10,female,Artistic
1019,1,1,16,10,14,male,Technical
1020,1,1,16,11,1,female,Socio-pedagogical
1021,1,1,16,10,3,female,Sports
1022,1,1,16,11,7,male,Natural science
1023,1,1,16,10,1,female,Natural science
1024,1,1,16,10,14,female,Natural science
1025,1,1,16,10,3,female,Socio-pedagogical
1026,1,1,16,10,10,male,Sports
1027,1,1,16,10,10,male,Sports
1028,1,1,16,10,13,female,Natural science
1029,1,1,16,10,13,female,Natural science
1030,1,1,16,11,8,female,Natural science
1031,1,1,16,10,12,female,Socio-pedagogical
1032,1,1,16,10,12,female,Socio-pedagogical
1033,1,1,16,10,6,male,Technical
1034,1,1,16,10,6,female,Natural science
1035,1,1,16,10,2,female,Artistic
1036,1,1,16,10,2,female,Artistic
1037,1,1,16,10,2,female,Artistic
1038,1,1,16,10,2,female,Artistic
1039,1,1,16,11,11,female,Artistic
1040,1,1,16,10,3,female,Socio-pedagogical
1041,1,1,16,10,3,female,Socio-pedagogical
1042,1,1,16,11,11,female,Artistic
1043,1,1,16,10,11,female,Natural science
1044,1,1,16,10,11,female,Natural science
1045,1,1,15,10,6,male,Natural science
1046,1,1,16,10,6,male,Natural science
1047,1,1,16,10,6,male,Socio-pedagogical
1048,1,1,16,10,2,male,Natural science
1049,1,1,16,10,2,male,Natural science
1050,1,1,16,10,14,female,Natural science
1051,1,1,16,10,14,female,Natural science
1052,1,1,16,10,10,female,Socio-pedagogical
1053,1,1,16,10,2,male,Natural science
1054,1,1,15,10,8,female,Socio-pedagogical
1055,1,1,16,10,8,female,Socio-pedagogical
1056,1,1,16,10,7,male,Technical
1057,1,1,16,10,10,female,Socio-pedagogical
1058,1,0,16,10,14,male,Natural science
1059,1,1,16,10,10,female,Socio-pedagogical
1060,1,1,16,10,14,male,Artistic
1061,1,1,16,10,11,female,Artistic
1062,2,1,16,11,10,male,Artistic
1063,1,1,16,11,10,male,Artistic
1064,1,1,15,9,10,female,Socio-pedagogical
1065,1,1,16,11,1,male,Sports
1066,2,1,16,10,7,female,Socio-pedagogical
1067,1,1,16,10,9,male,Technical
1068,1,1,16,10,3,male,Natural science
1069,1,1,16,10,11,female,Artistic
1070,1,1,16,10,10,male,Sports
1071,1,1,16,10,6,male,Sports
1072,1,1,16,10,4,female,Natural science
1073,1,1,16,10,6,male,Socio-pedagogical
1074,1,1,16,10,10,female,Sports
1075,1,1,16,10,12,male,Social and humanitarian
1076,1,1,16,10,14,male,Tourism
1077,1,1,16,10,7,female,Natural science
1078,1,1,16,10,11,female,Technical
1079,1,1,16,10,2,female,Technical
1080,1,1,16,10,10,male,Natural science
1081,1,1,16,8,4,female,Socio-pedagogical
1082,1,1,16,10,12,male,Socio-pedagogical
1083,1,1,16,10,5,male,Technical
1084,1,1,16,10,5,male,Technical
1085,1,1,16,10,17,male,Natural science
1086,1,1,16,10,17,male,Natural science
1087,1,1,16,10,2,male,Socio-pedagogical
1088,1,1,16,10,13,male,Technical
1089,1,1,16,11,3,female,Sports
1090,1,1,16,10,2,male,Technical
1091,1,1,16,10,2,male,Technical
1092,1,1,16,10,2,female,Technical
1093,1,1,16,11,6,female,Natural science
1094,1,1,16,11,6,female,Natural science
1095,1,1,16,11,3,male,Socio-pedagogical
1096,1,1,16,10,7,male,Socio-pedagogical
1097,2,1,16,8,8,male,Artistic
1098,1,1,16,10,2,female,Socio-pedagogical
1099,1,1,16,10,2,female,Socio-pedagogical
1100,1,1,16,10,10,male,Sports
1101,1,1,16,10,13,female,Natural science
1102,1,1,16,10,1,female,Natural science
1103,1,1,16,10,5,female,Natural science
1104,1,1,16,10,10,male,Socio-pedagogical
1105,1,1,16,10,10,male,Socio-pedagogical
1106,1,1,16,11,1,female,Socio-pedagogical
1107,1,1,16,11,1,female,Socio-pedagogical
1108,1,1,16,10,2,female,Socio-pedagogical
1109,1,1,16,10,2,female,Socio-pedagogical
1110,1,1,16,10,6,male,Technical
1111,1,1,16,10,5,female,Sports
1112,1,1,16,9,10,female,Socio-pedagogical
1113,1,1,16,10,5,female,Sports
1114,1,1,16,10,1,female,Socio-pedagogical
1115,1,1,15,10,2,male,Socio-pedagogical
1116,1,1,16,10,2,male,Socio-pedagogical
1117,1,1,16,8,10,female,Artistic
1118,1,1,16,8,14,female,Artistic
1119,1,1,16,10,6,male,Socio-pedagogical
1120,1,1,16,8,12,female,Sports
1121,1,1,16,9,14,female,Natural science
1122,1,1,16,10,2,male,Natural science
1123,1,1,16,10,2,male,Natural science
1124,2,1,16,10,1,female,Tourism
1125,1,1,16,8,12,female,Socio-pedagogical
1126,1,1,16,10,11,male,Artistic
1127,1,1,16,10,11,male,Artistic
1128,1,1,16,10,1,female,Socio-pedagogical
1129,1,1,16,10,7,female,Artistic
1130,1,1,16,10,8,female,Sports
1131,1,1,16,10,6,female,Socio-pedagogical
1132,1,1,17,10,3,male,Socio-pedagogical
1133,1,1,17,10,3,male,Socio-pedagogical
1134,1,1,16,11,6,female,Sports
1135,1,1,16,11,3,female,Natural science
1136,1,1,16,11,17,male,Natural science
1137,1,1,16,11,6,female,Sports
1138,1,1,16,10,13,male,Technical
1139,1,1,16,10,11,female,Artistic
1140,1,1,16,10,6,male,Sports
1141,1,1,16,10,6,male,Sports
1142,1,1,16,10,3,female,Sports
1143,1,1,17,11,7,female,Socio-pedagogical
1144,1,1,16,10,6,female,Artistic
1145,1,1,16,9,5,male,Technical
1146,1,1,16,10,6,female,Artistic
1147,1,1,16,11,2,female,Artistic
1148,1,1,17,11,2,female,Artistic
1149,1,1,16,10,6,female,Artistic
1150,1,1,16,8,13,male,Sports
1151,1,1,16,10,10,male,Socio-pedagogical
1152,1,1,16,10,3,female,Socio-pedagogical
1153,1,1,16,10,6,male,Artistic
1154,1,1,16,11,7,female,Artistic
1155,1,1,16,11,7,female,Artistic
1156,1,1,16,10,3,female,Natural science
1157,1,1,16,10,3,female,Socio-pedagogical
1158,1,1,16,10,4,male,Technical
1159,1,1,16,10,4,male,Technical
1160,1,1,16,10,1,male,Socio-pedagogical
1161,1,1,16,10,12,female,Natural science
1162,1,1,16,10,3,female,Socio-pedagogical
1163,1,1,16,10,3,female,Socio-pedagogical
1164,1,1,16,9,3,male,Natural science
1165,1,1,16,9,3,male,Natural science
1166,1,0,16,10,6,male,Technical
1167,2,0,16,9,3,male,Natural science
1168,1,1,16,10,6,male,Artistic
1169,1,1,16,10,3,male,Socio-pedagogical
1170,1,1,16,10,3,female,Socio-pedagogical
1171,1,1,16,10,3,female,Socio-pedagogical
1172,1,1,16,10,3,male,Socio-pedagogical
1173,1,1,16,10,13,female,Socio-pedagogical
1174,1,1,16,10,8,female,Socio-pedagogical
1175,1,1,16,10,1,female,Socio-pedagogical
1176,1,1,16,10,14,male,Sports
1177,1,1,16,10,2,female,Socio-pedagogical
1178,1,1,16,10,2,female,Socio-pedagogical
1179,1,1,16,11,2,female,Socio-pedagogical
1180,1,1,16,11,2,female,Natural science
1181,1,1,16,10,2,female,Technical
1182,1,1,16,10,3,male,Sports
1183,1,1,16,11,11,female,Technical
1184,1,1,16,11,11,female,Technical
1185,1,1,16,10,3,male,Socio-pedagogical
1186,1,1,16,10,3,male,Natural science
1187,1,1,16,10,2,female,Socio-pedagogical
1188,1,1,16,10,2,female,Socio-pedagogical
1189,1,1,16,10,6,female,Technical
1190,1,1,16,10,6,female,Technical
1191,1,1,16,9,7,male,Technical
1192,1,1,16,10,14,female,Natural science
1193,1,1,16,10,14,female,Natural science
1194,1,0,16,10,2,female,Natural science
1195,1,1,16,10,8,male,Socio-pedagogical
1196,1,1,16,10,8,male,Socio-pedagogical
1197,1,1,15,10,8,female,Socio-pedagogical
1198,1,1,16,10,1,male,Technical
1199,1,1,16,10,3,male,Technical
1200,1,1,16,10,11,male,Artistic
1201,1,1,16,10,11,male,Artistic
1202,1,1,16,10,11,male,Artistic
1203,1,1,16,10,11,male,Artistic
1204,1,1,16,10,11,female,Sports
1205,1,1,16,10,10,male,Sports
1206,1,1,16,11,1,female,Socio-pedagogical
1207,1,1,16,10,2,female,Natural science
1208,1,1,16,10,2,female,Natural science
1209,1,1,16,10,10,male,Sports
1210,1,1,16,10,10,male,Sports
1211,1,1,16,10,10,female,Sports
1212,1,1,16,10,14,male,Natural science
1213,1,1,16,11,7,female,Artistic
1214,1,1,16,11,7,female,Artistic
1215,1,1,16,10,3,female,Natural science
1216,1,1,16,10,3,female,Natural science
1217,1,1,16,10,6,female,Sports
1218,1,1,16,10,6,female,Sports
1219,1,1,16,10,3,female,Natural science
1220,1,1,16,10,3,female,Natural science
1221,1,1,16,10,14,male,Socio-pedagogical
1222,1,1,16,10,6,female,Sports
1223,1,1,16,10,6,female,Sports
1224,1,1,16,10,13,female,Artistic
1225,1,1,16,10,6,female,Artistic
1226,1,1,16,10,6,female,Artistic
1227,1,1,16,10,3,female,Artistic
1228,1,1,16,11,12,male,Sports
1229,1,1,16,10,12,male,Natural science
1230,1,1,16,10,14,male,Sports
1231,1,1,16,10,1,male,Sports
1232,1,1,16,10,13,female,Natural science
1233,1,1,16,10,10,female,Natural science
1234,1,0,16,10,10,female,Natural science
1235,1,1,16,10,6,female,Natural science
1236,1,1,16,10,3,male,Natural science
1237,1,1,16,10,13,female,Sports
1238,1,1,16,10,13,female,Artistic
1239,1,1,16,11,7,male,Natural science
1240,1,1,16,10,1,female,Natural science
1241,1,0,16,10,7,female,Natural science
1242,1,1,15,10,3,female,Socio-pedagogical
1243,1,1,16,10,3,female,Natural science
1244,1,1,15,9,11,female,Artistic
1245,1,1,16,10,6,male,Natural science
1246,1,1,16,10,6,female,Artistic
1247,1,1,16,10,9,male,Sports
1248,1,1,16,10,6,female,Artistic
1249,1,1,16,10,10,male,Socio-pedagogical
1250,1,1,16,10,1,male,Sports
1251,1,1,16,10,8,male,Sports
1252,1,1,16,10,6,male,Natural science
1253,1,1,16,10,14,male,Natural science
1254,1,0,16,10,14,male,Technical
1255,1,1,16,10,10,female,Artistic
1256,1,1,16,10,10,female,Artistic
1257,1,1,16,10,10,female,Socio-pedagogical
1258,1,1,16,10,6,female,Artistic
1259,2,1,16,10,8,female,Socio-pedagogical
1260,1,1,16,10,8,female,Social and humanitarian
1261,1,1,16,10,6,female,Natural science
1262,1,1,16,10,8,female,Natural science
1263,1,1,16,10,4,male,Socio-pedagogical
1264,1,1,16,10,2,female,Natural science
1265,1,1,16,10,4,female,Socio-pedagogical
1266,1,1,16,10,4,female,Socio-pedagogical
1267,1,1,16,10,10,female,Artistic
1268,1,1,16,10,10,female,Artistic
1269,1,1,16,10,10,female,Natural science
1270,1,1,16,10,2,male,Sports
1271,1,1,16,10,2,female,Natural science
